class_name,class_id,image_path,image_h,image_w,img_mean,img_std,img_min,img_max,img_p10,img_p50,img_p90,img_entropy,img_skew,img_kurtosis,img_grad_mean,gb_rect_w,gb_rect_h,gb_rect_area,gb_rect_aspect,gb_rect_area_ratio_img,gb_mean,gb_std,gb_min,gb_max,gb_p10,gb_p50,gb_p90,gb_entropy,gb_skew,gb_kurtosis,gb_grad_mean,poly_count,poly_area_total,poly_area_mean,poly_area_max,poly_area_total_ratio_gb,poly_mbr_area_mean,poly_mbr_aspect_mean,poly_mbr_fill_mean
no_tumor,2,no_tumor/00598524_US_Image2_1.png,320,320,88.901220703125,51.27138976725844,2.0,252.0,22.0,84.0,162.0,7.488326478147273,0.3098733171466773,-0.9418559827486654,1.7925272707741287,320.0,182.15384615384616,58289.23076923077,1.7567567567567568,0.5692307692307693,87.59422554347826,52.624014248468754,2.0,252.0,21.0,84.0,165.0,7.412827209597507,0.4024923173986236,-0.7802504912459387,2.158018988094227,1,345.37278106508893,345.37278106508893,345.37278106508893,0.005925155925155928,424.1421678531915,1.4285711755558625,0.8142854147542175
no_tumor,2,no_tumor/00598537_US_Image2_1.png,320,320,67.102255859375,43.74449231837476,0.0,210.0,3.0,66.0,125.0,7.185149477953907,0.2911462291692355,-0.4307741105233398,4.362298459945898,186.3354037267082,318.84057971014494,59411.288144747545,0.5844155844155847,0.5801883607885503,71.15565159574469,47.27742127564022,0.0,210.0,5.0,71.0,133.0,7.31969747935527,0.22427324728279013,-0.7220432283194018,4.743745740454463,2,1260.4946992705663,630.2473496352832,720.3777093984245,0.021216417597267744,777.4312498330728,1.2039887523003847,0.8145651866063601
no_tumor,2,no_tumor/00598542_US_Image2_1.png,320,320,77.995048828125,33.001292956701285,0.0,193.0,35.0,74.0,120.0,7.01332721659618,0.22710907408943018,-0.25562237098810403,1.6434926122325413,319.32773109243703,179.93079584775091,57456.89279171879,1.7747252747252746,0.5611024686691288,71.0391229281768,33.45707270326603,9.0,193.0,25.0,68.0,115.0,6.975963122211881,0.4286923210835321,0.06504285604956994,1.668243581553549,3,2054.443114099544,684.8143713665146,1466.2384749930934,0.03575625158754928,858.6918316811643,1.0640113578712425,0.7846800489247373
no_tumor,2,no_tumor/00598701_US_Image6_1.png,320,320,34.25486328125,26.036177238155,0.0,196.0,5.0,29.0,69.0,6.462515639688156,1.1535785421421578,1.786360525291677,2.4691549722165256,239.2578125,316.40625,75702.66723632812,0.7561728395061729,0.7392838597297668,34.222634069400634,27.259485712420037,0.0,196.0,4.0,29.0,70.0,6.466396318794005,1.145717401124743,1.7407414787397713,2.5519788640755006,1,735.1488213942794,735.1488213942794,735.1488213942794,0.009711002904287325,942.1422481159098,1.0449440086470072,0.7802949319642819
no_tumor,2,no_tumor/00598710_US_Image1_1.png,320,320,94.027197265625,56.17378250026312,1.0,249.0,12.0,98.0,166.0,7.537084356895407,-0.0725919259205777,-1.1419478949564765,2.8732604810593854,317.64872120955204,250.38858273279635,79535.61311054489,1.2686230248306998,0.7767149717826649,79.6956250234173,53.32371531422683,1.0,249.0,9.0,79.0,152.0,7.432463464548422,0.23618571157521645,-0.9791441721796046,2.893378128590698,2,1402.2917777767288,701.1458888883644,996.1760176085518,0.017630992242779506,955.2917740233606,1.2196650826676794,0.7544660429108592
no_tumor,2,no_tumor/00598733_US_Image2_1.png,320,320,75.335380859375,31.646240861985326,2.0,231.0,40.0,70.0,117.0,6.9369833590016405,0.8493284018520346,1.0603282509736287,3.9873436264026014,318.5742133110554,167.82697484451867,53465.34648346683,1.8982300884955756,0.5221225242526057,74.75608357988166,35.387082767888856,2.0,231.0,32.0,69.0,124.0,7.041426962818346,0.8903516771047577,0.891580246634478,4.284343275578321,2,1461.7521008449548,730.8760504224774,1041.9964650680777,0.027340178208645385,941.8410411570294,1.6351498765892212,0.770090234483046
no_tumor,2,no_tumor/00598754_US_Image1_1.png,320,320,138.647802734375,52.65546225353037,0.0,254.0,69.0,142.0,209.0,7.629641763866857,0.022425422729156368,-1.0365201254202256,2.569487983281087,192.65502709211313,318.38778161538704,61339.00669291019,0.6050955414012738,0.599013737235451,140.26644143778321,54.75594617903774,25.0,254.0,64.0,141.0,213.0,7.690745249397718,0.006084206769331269,-1.025589774815014,2.832537439495826,1,689.4993625167408,689.4993625167408,689.4993625167408,0.011240797653745442,841.6499870156767,1.1842790664463305,0.8192233982698298
no_tumor,2,no_tumor/00599153_US_Image1_1.png,320,320,109.306845703125,28.66697447922607,27.0,196.0,72.0,108.0,146.0,6.813859293410934,0.14628900390703176,-0.7556098469716899,1.4571529018838074,282.52788104089217,313.61946603582294,88606.2431922771,0.9008620689655171,0.8652953436745812,110.59636547198384,28.363657777746102,27.0,196.0,73.0,110.0,146.0,6.822916692496152,0.08662532572371262,-0.6782313063849639,1.5148860271022166,1,2663.1993476052303,2663.1993476052303,2663.1993476052303,0.03005656544794525,3265.2176905533997,1.5232960280271801,0.8156268892301213
no_tumor,2,no_tumor/00599174_US_Image1_1.png,320,320,94.9567578125,39.76262384593376,0.0,217.0,49.0,88.0,150.0,7.252803219207149,0.4573276408459595,0.019970471494030306,2.132081367982109,272.8471829658942,319.57791596005274,87195.93410781167,0.8537735849056608,0.8515227940215984,96.42203525641025,39.98963163785988,0.0,217.0,48.0,90.0,152.0,7.276945369188585,0.5354538691483853,-0.1585283284992971,2.277349786513124,1,3454.6649736287654,3454.6649736287654,3454.6649736287654,0.03961956493702234,4357.192939219996,1.246075453274954,0.7928648149896256
no_tumor,2,no_tumor/00599200_US_Image5_1.png,320,320,76.725673828125,40.95864159519086,0.0,210.0,22.0,72.0,133.0,7.3232749848424135,0.29318490652177914,-0.6110050025545415,2.8808191486244983,319.34731934731934,289.044289044289,92305.51887894543,1.1048387096774197,0.9014210828022015,74.04530172413793,40.77417776919346,0.0,210.0,21.0,69.0,131.0,7.306973204309069,0.36532490650036115,-0.5355765143171904,2.8993631396890054,1,1326.5396119779907,1326.5396119779907,1326.5396119779907,0.014371184172830318,1671.2218268887664,1.812845577096869,0.793754360214135
no_tumor,2,no_tumor/00599380_US_Image7_1.png,320,320,45.635498046875,47.429654938899176,0.0,232.0,0.0,29.0,119.0,6.751058114497354,1.1643841408751427,0.6417224229907474,2.942235764021133,319.550631923857,207.8327352161024,66413.08187276917,1.5375375375375369,0.6485652526637614,38.59333133971292,42.99157197117702,0.0,229.0,0.0,23.0,103.0,6.402580862493501,1.3235773872590726,1.2739131077973749,2.9944676206282987,1,2026.1506406078115,2026.1506406078115,2026.1506406078115,0.030508306247395787,2461.871148620965,1.7605854409751147,0.8230124642155925
no_tumor,2,no_tumor/00599414_US_Image7_1.png,320,320,83.107998046875,44.90601977254827,2.0,255.0,29.0,78.0,144.0,7.400154729064319,0.7802910552402225,0.507661103514355,2.8954579634566744,320.0,260.1290322580645,83241.29032258064,1.2301587301587302,0.8129032258064516,81.61353769083969,46.72828812100307,2.0,255.0,26.0,75.0,147.0,7.427628054507563,0.7962346708914516,0.3569224492592795,2.9358413149011797,1,483.7627471383894,483.7627471383894,483.7627471383894,0.005811571940604102,696.4475730891681,1.1315786256753082,0.6946147360275917
no_tumor,2,no_tumor/00599625_US_Image2_1.png,320,320,58.46,34.1674064236481,1.0,226.0,15.0,60.0,102.0,6.813430270538883,0.5659375542226929,0.050151426430862234,1.6340784577974394,317.70546056260343,243.38839376433359,77325.82173648987,1.305343511450382,0.755134977895409,56.83163317745002,37.638512805910544,1.0,226.0,14.0,55.0,109.0,6.846141548001965,0.6709001562066674,-0.23288067145412983,1.8045609301728014,1,1144.0418284323096,1144.0418284323096,1144.0418284323096,0.01479508141964483,1440.0827791106422,1.0950707229283079,0.7944278238913739
no_tumor,2,no_tumor/00599635_US_Image1_1.png,320,320,92.97072265625,47.540871830453874,2.0,209.0,27.0,83.0,161.0,7.364118182236325,0.3649711238707469,-0.5660875570926405,1.502797878885536,317.61517615176166,210.29810298102984,66793.86902270111,1.5103092783505159,0.6522838771748155,92.53118530786065,53.46796339134177,2.0,209.0,23.0,87.0,170.0,7.478962214033874,0.2819166184091577,-0.9039583069014512,1.684963106451565,2,815.2947096580465,407.64735482902324,463.85564544099907,0.012206130915712545,504.43398051087206,1.185586577462249,0.8044686832149429
no_tumor,2,no_tumor/00600165_US_Image11_1.png,320,320,103.4187890625,64.29718132140303,0.0,254.0,20.0,100.0,190.0,7.828975484654476,0.1494567025512898,-1.142172764486555,3.09007900467778,236.99509630453463,318.6896516859613,75527.88469257299,0.7436548223350253,0.7375769989509081,111.42232142857142,64.34529465299477,0.0,254.0,29.0,111.0,196.0,7.799556673499644,0.1084395475035013,-1.2582537324902507,3.2692787457818513,3,2230.0120938681357,743.3373646227119,1440.4734814373078,0.029525679197095575,950.0002791739631,1.3369351467899875,0.7963633150635326
no_tumor,2,no_tumor/00600189_US_Image1_2.png,320,320,52.925390625,25.338790741739476,7.0,150.0,19.0,52.0,87.0,6.5861783506764455,0.49192987699332524,0.12856779538866547,1.2672975322024629,200.03677146534287,316.86496992619453,63384.645574498914,0.6312997347480103,0.618990679438466,56.88954598078789,29.41770116790567,7.0,150.0,15.0,57.0,96.0,6.723842976074403,0.18519740742427454,-0.5748310273989232,1.4336717931066851,1,2056.4654433436226,2056.4654433436226,2056.4654433436226,0.032444220910355384,2587.879978255951,1.1645566711146969,0.7946525575461717
no_tumor,2,no_tumor/00600664_US_Image1_1.png,320,320,81.55087890625,23.827051189103297,9.0,199.0,53.0,80.0,111.0,6.5250236706885385,0.7895600601514229,0.960384284920516,3.4778171661832635,212.78772378516624,317.6935596372936,67601.28941642668,0.6697892271662764,0.6601688419572918,81.64201798845691,26.18721979710691,9.0,199.0,51.0,79.0,116.0,6.619636764135337,0.765664750734362,0.5341796394365845,3.682179740716326,1,2450.3967106916243,2450.3967106916243,2450.3967106916243,0.036247780653961816,3014.8722127383517,1.2469136578258488,0.8127696757223336
no_tumor,2,no_tumor/00600696_US_Image2_1.png,320,320,111.62767578125,49.68177156118109,4.0,230.0,35.0,110.0,178.0,7.524096719928968,-0.13354551717311697,-0.8122561352647897,2.730221974823973,316.47244094488195,219.71653543307087,69534.22828445658,1.4403669724770645,0.6790451980903963,97.18286492687123,49.3461705717319,4.0,228.0,28.0,96.0,170.0,7.498514269536233,0.22217291653417134,-0.6512760934071125,2.8821606274824703,1,1746.0263237348408,1746.0263237348408,1746.0263237348408,0.025110314255477845,2176.3354196752916,1.1988415102715084,0.8022781359664437
no_tumor,2,no_tumor/00600849_US_Image1_1.png,320,320,85.513564453125,48.3549713422065,0.0,254.0,30.0,80.0,157.0,7.496045253533886,0.7626341500943338,0.3719738820313965,2.5439408587974492,320.0,296.90721649484533,95010.3092783505,1.077777777777778,0.9278350515463916,83.25454068791946,47.53692649507955,0.0,254.0,30.0,77.0,151.0,7.4635109322425315,0.8531451169368985,0.6261996227242079,2.5389527994211347,1,521.0330534594541,521.0330534594541,521.0330534594541,0.005483963344788092,706.1244267201982,1.2476190896146544,0.7378771130741713
no_tumor,2,no_tumor/00601188_US_Image5_1.png,320,320,87.82392578125,50.336971279140265,0.0,233.0,23.0,84.0,159.0,7.577517789810518,0.36263212772285003,-0.5319025817263583,3.598716784343597,318.16173221387527,201.5024304021211,64110.36230204469,1.578947368421052,0.6260777568559052,105.03812967503647,40.49954244502955,6.0,230.0,56.0,99.0,164.0,7.322955527439557,0.38755022613576184,-0.5147291558389675,3.4787622018405573,1,1733.1632480202243,1733.1632480202243,1733.1632480202243,0.02703405792428267,2394.0241761766956,1.3234638471927511,0.7239539455228562
no_tumor,2,no_tumor/00601629_US_Image2_2.png,320,320,96.32388671875,38.91009819988466,0.0,210.0,38.0,96.0,145.0,7.203556234977388,0.09928447935854526,0.12070310462800649,1.9724704342815849,316.55690164512015,208.1470038214489,65890.37061643285,1.520833333333333,0.643460650551102,90.54008305497878,42.12133468643803,13.0,210.0,32.0,89.0,146.0,7.252264656132262,0.38051267646970255,-0.08260900777697344,1.9838100540166412,1,1155.4211301270407,1155.4211301270407,1155.4211301270407,0.01753550813749532,1514.0901590754147,1.9640612524154388,0.7631125023840082
no_tumor,2,no_tumor/00601635_US_Image2_1.png,320,320,60.88779296875,50.96667748901863,0.0,253.0,1.0,54.0,133.0,7.102432044299469,1.0703389519899464,1.0322956001779788,2.799910155372611,319.4604667672376,247.75933978170207,79149.31433260516,1.2893982808022924,0.7729425227793473,56.531977911646585,52.338422054894814,0.0,253.0,0.0,50.0,130.0,6.94096643916283,1.2041283416933437,1.274432589863788,2.9112438660123745,1,2281.3983076510485,2281.3983076510485,2281.3983076510485,0.028823980686226082,2860.938044285198,1.4977121451337447,0.7974301688245937
no_tumor,2,no_tumor/00601794_US_Image1_1.png,320,320,129.462666015625,57.872705245423,6.0,255.0,53.0,126.0,212.0,7.799800766833483,0.10086452631006049,-0.9102439911300118,3.2756081602359397,318.39930404523716,150.50021748586352,47919.16450615577,2.1156069364161842,0.46796059088042746,108.20169938953968,61.31069824753355,6.0,255.0,36.0,96.0,207.0,7.748198106855248,0.6034853529603905,-0.6316057229424912,3.825375873945594,2,2399.4447014689504,1199.7223507344752,1781.0388879795792,0.05007275744886399,1469.9884252657503,1.6771408221538737,0.8117843123521218
no_tumor,2,no_tumor/00602331_US_Image1_1.png,320,320,91.80150390625,45.74982062896002,4.0,240.0,31.0,88.0,163.0,7.394469405625435,0.45467364315571746,-0.33751281990685156,2.016250158692956,318.83636363636356,259.4909090909091,82735.13785123965,1.2286995515695063,0.8079603305785121,82.3759735576923,42.68387122361227,4.0,240.0,28.0,81.0,142.0,7.27717718649029,0.6883477763790582,0.3043486701332334,2.0652171300135818,1,807.7346839778475,807.7346839778475,807.7346839778475,0.009762897663024139,1047.872192631592,1.4481233423227073,0.7708332081504414
no_tumor,2,no_tumor/00602342_US_Image5_1.png,320,320,69.80982421875,49.31478988235655,0.0,252.0,1.0,79.0,126.0,6.957732078730661,0.1186145690426803,-0.5890544096250179,2.7119698434555026,318.5630038413678,243.25055456365305,77490.62734787585,1.3096085409252674,0.7567444076941001,64.25732581967213,53.10631756956586,0.0,252.0,1.0,70.0,130.0,6.84402671994185,0.28997246190476045,-0.8967301581225171,2.8529053906940405,1,1186.2776210468728,1186.2776210468728,1186.2776210468728,0.015308659403689686,1501.0665044952475,1.5128019904317345,0.7902898489136386
no_tumor,2,no_tumor/00602537_US_Image2_1.png,320,320,68.840419921875,37.88800639172363,2.0,250.0,25.0,62.0,119.0,7.097852948854611,1.0105018923207618,1.2243870775012837,1.471049521967988,313.32481907194546,316.73052362707534,99239.53401001592,0.9892473118279569,0.9691360743165618,68.88162124388539,38.149572472720486,2.0,250.0,25.0,62.0,119.0,7.104303633003563,1.006172894377058,1.1906484403554405,1.4906907326618015,1,1297.9634622529265,1297.9634622529265,1297.9634622529265,0.01307909670476614,1663.630891508641,1.075862422879425,0.7801991829304672
no_tumor,2,no_tumor/00602541_US_Image2_1.png,320,320,91.939462890625,51.89935344484326,4.0,255.0,33.0,82.0,170.0,7.5662419740595865,0.8224690410456279,0.10744136133642579,8.36276721452358,252.0,320.0,80640.0,0.7875,0.7875,91.06989087301588,54.96850582945667,4.0,255.0,30.0,79.0,177.0,7.601104962730678,0.8438193306854184,-0.030835568203675834,8.415915375934722,1,3198.0,3198.0,3198.0,0.03965773809523809,4673.307228281919,1.2044727176410968,0.6843119537800435
no_tumor,2,no_tumor/00602542_US_Image1_2.png,320,320,83.689072265625,39.82975506323283,16.0,247.0,40.0,76.0,140.0,7.143236937083655,0.9932563253379647,0.6509403227277204,1.5116358558189045,320.0,174.78991596638656,55932.7731092437,1.8307692307692307,0.546218487394958,74.94154829545455,38.56689039970401,16.0,247.0,38.0,66.0,125.0,6.918885635822624,1.5775394354630676,2.578427560579553,1.5877235036133455,1,943.6621707506711,943.6621707506711,943.6621707506711,0.016871363930187778,1113.5939093008637,1.2727273665183767,0.847402417406468
no_tumor,2,no_tumor/00606292_US_Image20_1_R3.png,320,320,60.387138671875,39.296067668350915,0.0,238.0,21.0,49.0,120.0,7.088280779360131,1.1092358332348802,0.8209368568671849,3.998955067920585,318.3059348007802,200.61298411813883,63856.30344289826,1.5866666666666664,0.6235967133095532,57.190220771144276,40.70854682178924,0.0,238.0,17.0,45.0,120.0,7.074497703002727,1.2125190550155103,1.013733135975408,4.0193877392372395,1,1343.7987512745894,1343.7987512745894,1343.7987512745894,0.021044104948483973,1659.3802582314966,2.5236053877262115,0.8098196568318574
no_tumor,2,no_tumor/00606367_US_Image2_1.png,320,320,69.552119140625,40.36935426860244,11.0,207.0,21.0,62.0,131.0,7.089710646709949,0.6433875229516179,-0.4188875732132247,1.4809617281418763,317.0710032880121,301.43072958322216,95574.94385078971,1.0518867924528306,0.9333490610428683,68.55176183931026,40.3397861080746,11.0,200.0,20.0,61.0,130.0,7.070121615103314,0.6556249719166517,-0.4195100127435114,1.5073462800020825,1,1987.3209884408861,1987.3209884408861,1987.3209884408861,0.020793326246086676,2446.6225022756407,1.313433035017856,0.8122711969633438
no_tumor,2,no_tumor/00606369_US_Image5_1.png,320,320,73.43583984375,48.3793282208357,0.0,254.0,1.0,72.0,138.0,7.075346499927663,0.3883159201683838,0.041578499152777226,2.671012412230588,318.29333333333335,178.3466666666667,56766.55502222223,1.7846889952153109,0.554360888888889,65.25135841170324,55.79053930802969,0.0,254.0,1.0,64.0,141.0,6.890245032983845,0.5578592532247066,-0.3651807978954049,2.854246852087288,1,1557.4553698782693,1557.4553698782693,1557.4553698782693,0.027436143857392386,1918.759836004756,1.3846154319111492,0.8116989633893967
no_tumor,2,no_tumor/00606374_US_Image1_1.png,320,320,59.1802734375,45.64091718842022,0.0,227.0,4.0,50.0,128.0,7.199665517582673,0.7995786779335733,0.009099795090595109,2.559360931259094,319.0995273611453,314.7283009589378,100429.65208317334,1.013888888888889,0.9807583211247396,58.58668908227848,45.48409250409131,0.0,227.0,4.0,50.0,127.0,7.187766534523666,0.8260299990230551,0.0734236150955776,2.5626440134890576,1,1109.8799590843846,1109.8799590843846,1109.8799590843846,0.01105131737552182,1519.8042535705317,1.5440263964444514,0.7302782292370238
no_tumor,2,no_tumor/00606441_US_Image7_1.png,320,320,86.837646484375,68.74885466892586,0.0,254.0,1.0,80.0,190.0,7.513853392879712,0.45873433374884115,-0.8194468881313828,3.539497456029844,229.08008687025773,319.1677614821568,73114.97852651817,0.7177419354838711,0.714013462173029,86.70516304347827,74.5955099802431,0.0,254.0,1.0,71.0,199.0,7.416227176585068,0.4899003776567925,-1.0279165421802088,3.8798217367083794,1,1546.1757510624593,1546.1757510624593,1546.1757510624593,0.021147181907489376,2055.7002098911616,1.4336924329371743,0.7521406786957137
